GameID,MatchID,Map,Team1ID,Team2ID,Team1,Team2,Winner,Team1_TotalRounds,Team2_TotalRounds
13086,7813,Bind,1019,2118,fostercare,TooManyQuestions,1,14,12
13090,7817,Bind,355,415,Lankräm,komand04ka,1,13,6
12535,7486,Haven,1915,617,NXL LIGAGAME,Team SMG,1,13,10
12794,7486,Bind,1915,617,NXL LIGAGAME,Team SMG,2,3,13
12795,7486,Ascent,1915,617,NXL LIGAGAME,Team SMG,2,2,13
12969,7754,Split,1919,2142,Kingsmen,EZPZ,1,13,2
12970,7754,Ascent,1919,2142,Kingsmen,EZPZ,1,13,1
13122,7843,Bind,1737,627,InnerVoice,Team LZ,1,13,8
13060,7803,Bind,617,1939,Team SMG,JMNY6,1,13,9
13137,7856,Bind,1944,1939,Excelsa,JMNY6,1,13,9
13133,7852,Ascent,617,1939,Team SMG,JMNY6,1,13,7
13108,7829,Ascent,2160,2159,ZaPs Clan,TheDuckArmy,1,13,11
13109,7830,Ascent,2151,2153,Kantic Gaming,NOX,1,13,10
13113,7834,Ascent,627,2152,Team LZ,Kaster Onez,1,13,2
13050,7793,Split,1737,2111,InnerVoice,FFQ,1,14,12
13053,7796,Split,1979,1954,b Tang,Inertia,1,13,7
13056,7799,Haven,2150,2147,JustLose,FTG Esports,1,13,3
13058,7801,Haven,1939,1979,JMNY6,b Tang,1,13,10
13036,7779,Ascent,958,2159,Reality Rift,TheDuckArmy,1,13,3
13037,7780,Ascent,1939,2152,JMNY6,Kaster Onez,1,13,1
13038,7781,Ascent,617,1942,Team SMG,Team 600,1,14,12
13041,7784,Ascent,2150,2153,JustLose,NOX,1,13,5
13043,7786,Ascent,2111,2155,FFQ,Smooth Criminals,1,13,11
12687,7593,Split,657,969,ROG Esport,Miracles,1,13,5
12685,7591,Split,2071,657,Cave Canem,ROG Esport,1,13,5
12682,7588,Split,657,881,ROG Esport,TIMETOPLAY,1,13,8
12635,7558,Haven,935,1675,Anatolia Esports,Zero Zone,2,9,13
12636,7558,Bind,935,1675,Anatolia Esports,Zero Zone,1,13,8
12637,7558,Icebox,935,1675,Anatolia Esports,Zero Zone,1,13,6
12681,7587,Ascent,2071,969,Cave Canem,Miracles,1,15,13
12710,7607,Icebox,1453,2075,OtherSide,illusioń!,1,14,12
12711,7607,Bind,1453,2075,OtherSide,illusioń!,2,3,13
12712,7607,Haven,1453,2075,OtherSide,illusioń!,2,12,14
12631,7554,Split,935,1675,Anatolia Esports,Zero Zone,1,15,13
12533,7484,Haven,617,2109,Team SMG,Sneaker Daily Meloner,1,13,1
12767,7484,Ascent,617,2109,Team SMG,Sneaker Daily Meloner,1,13,3
12714,7609,Haven,497,1480,Attack All Around,DreamSeller,1,13,6
12784,7655,Ascent,363,652,Infinity Esports,Tek Gaming,1,13,5
12785,7655,Icebox,363,652,Infinity Esports,Tek Gaming,2,7,13
12786,7655,Ascent,363,652,Infinity Esports,Tek Gaming,1,13,10
12628,7553,Bind,1237,1913,Sangal Esports,RARE Esports,2,5,13
12629,7553,Ascent,1237,1913,Sangal Esports,RARE Esports,1,13,8
12630,7553,Split,1237,1913,Sangal Esports,RARE Esports,1,13,3
12627,7552,Bind,1913,2036,RARE Esports,Besiktas Esports,1,13,11
12704,7605,Ascent,2125,1453,PffxD,OtherSide,2,10,13
12705,7605,Bind,2125,1453,PffxD,OtherSide,1,13,11
12706,7605,Icebox,2125,1453,PffxD,OtherSide,2,11,13
12740,7637,Ascent,2028,800,XTZ Esports,Villainous,1,13,7
12741,7637,Haven,2028,800,XTZ Esports,Villainous,2,11,13
12742,7637,Bind,2028,800,XTZ Esports,Villainous,1,13,8
12700,7601,Ascent,617,1480,Team SMG,DreamSeller,1,13,8
12674,7581,Bind,497,880,Attack All Around,MiTH.Attitude,1,13,8
12675,7581,Ascent,497,880,Attack All Around,MiTH.Attitude,2,9,13
12676,7581,Haven,497,880,Attack All Around,MiTH.Attitude,1,13,3
12531,7482,Haven,2112,918,X10 CRIT,Global Esports,1,13,3
12691,7482,Bind,2112,918,X10 CRIT,Global Esports,1,13,10
12671,7580,Bind,880,496,MiTH.Attitude,ahq e-Sports Club,1,13,4
12698,7599,Split,388,623,DivisionX Gaming,Sharper Esport,1,13,8
12668,7579,Bind,497,2044,Attack All Around,ex-Five Ace e-Sports,1,13,10
12951,7748,Bind,2142,1980,EZPZ,Lightailty,2,4,13
12952,7748,Split,2142,1980,EZPZ,Lightailty,1,13,11
12953,7748,Haven,2142,1980,EZPZ,Lightailty,1,13,4
12779,7653,Haven,1831,2131,LDM Esports,Chivas Esports,1,13,0
12780,7653,Icebox,1831,2131,LDM Esports,Chivas Esports,1,13,1
13443,7996,Ascent,1466,1471,Anubis Gaming,Team RA'AD,1,13,10
13444,7996,Split,1466,1471,Anubis Gaming,Team RA'AD,1,13,0
13445,7996,Bind,1466,1471,Anubis Gaming,Team RA'AD,1,13,2
12617,7544,Ascent,921,2114,Oxygen Esports,Steel Tactics,1,13,6
12618,7545,Ascent,1981,2113,Dark Passage,ANKA E-Sports,1,13,7
12737,7636,Bind,799,1958,Velocity Gaming,tryouts,1,16,14
12738,7636,Ascent,799,1958,Velocity Gaming,tryouts,1,13,7
12667,7578,Haven,880,2044,MiTH.Attitude,ex-Five Ace e-Sports,1,13,12
12666,7577,Haven,880,104,MiTH.Attitude,REJECT,1,13,9
12665,7576,Haven,2044,104,ex-Five Ace e-Sports,REJECT,1,13,6
12743,7638,Split,2130,1146,Ah yeah gaming,Godlike Esports,1,13,9
12744,7638,Ascent,2130,1146,Ah yeah gaming,Godlike Esports,1,15,13
12777,7652,Haven,777,2131,Kaizen Esports,Chivas Esports,1,13,5
12778,7652,Ascent,777,2131,Kaizen Esports,Chivas Esports,1,13,6
12775,7651,Bind,652,1831,Tek Gaming,LDM Esports,1,13,6
12776,7651,Haven,652,1831,Tek Gaming,LDM Esports,2,8,13
12614,7543,Bind,1453,6132,OtherSide,İstanbul Wildcats,1,16,14
12615,7543,Ascent,1453,6132,OtherSide,İstanbul Wildcats,2,8,13
12616,7543,Split,1453,6132,OtherSide,İstanbul Wildcats,2,8,13
13068,7807,Split,50,2161,need more DM,Team Up,1,13,7
13069,7807,Haven,50,2161,need more DM,Team Up,1,13,6
13440,7995,Ascent,1471,1469,Team RA'AD,Cairo City G'zzz,2,12,13
13441,7995,Split,1471,1469,Team RA'AD,Cairo City G'zzz,1,13,11
13442,7995,Bind,1471,1469,Team RA'AD,Cairo City G'zzz,1,13,10
12612,7541,Ascent,1184,1453,Futbolist,OtherSide,1,13,7
12595,7521,Ascent,1184,2115,Futbolist,Thatoc Esports,1,13,10
13071,7808,Bind,576,1797,iPon Esport,Necrotic Esports,1,13,10
13072,7808,Haven,576,1797,iPon Esport,Necrotic Esports,2,15,17
13073,7808,Ascent,576,1797,iPon Esport,Necrotic Esports,1,13,10
12528,7479,Haven,2112,694,X10 CRIT,Bren Esports,1,14,12
12640,7479,Bind,2112,694,X10 CRIT,Bren Esports,2,8,13
12641,7479,Ascent,2112,694,X10 CRIT,Bren Esports,1,14,12
12527,7478,Icebox,918,388,Global Esports,DivisionX Gaming,1,13,8
12638,7478,Bind,918,388,Global Esports,DivisionX Gaming,1,13,8
12660,7573,Haven,496,497,ahq e-Sports Club,Attack All Around,2,11,13
12663,7573,Split,496,497,ahq e-Sports Club,Attack All Around,2,10,13
12664,7573,Icebox,496,497,ahq e-Sports Club,Attack All Around,1,13,8
13437,7994,Ascent,1469,2193,Cairo City G'zzz,UnSigned,2,9,13
13438,7994,Split,1469,2193,Cairo City G'zzz,UnSigned,1,13,7
13439,7994,Bind,1469,2193,Cairo City G'zzz,UnSigned,1,13,11
13065,7806,Ascent,2161,576,Team Up,iPon Esport,1,13,6
13066,7806,Haven,2161,576,Team Up,iPon Esport,1,14,12
13422,7989,Ascent,1466,1471,Anubis Gaming,Team RA'AD,1,13,6
13423,7989,Split,1466,1471,Anubis Gaming,Team RA'AD,1,13,3
12228,7256,Haven,2,337,Sentinels,FaZe Clan,1,18,16
12229,7256,Split,2,337,Sentinels,FaZe Clan,1,13,9
12222,7254,Haven,120,2,100 Thieves,Sentinels,2,8,13
12223,7254,Ascent,120,2,100 Thieves,Sentinels,1,13,11
12224,7254,Icebox,120,2,100 Thieves,Sentinels,2,10,13
13434,7993,Ascent,2193,2196,UnSigned,NOT SNP,1,13,4
13435,7993,Split,2193,2196,UnSigned,NOT SNP,1,13,4
12511,7470,Haven,1233,2012,Italian Hope,Swag Silicone,1,13,9
12512,7470,Bind,1233,2012,Italian Hope,Swag Silicone,1,13,9
12508,7469,Haven,2012,1798,Swag Silicone,thunderPEEK,1,13,8
12427,7418,Haven,2499,353,Movistar Riders,B7 Warriors,1,13,10
12428,7418,Ascent,2499,353,Movistar Riders,B7 Warriors,1,13,8
13431,7992,Ascent,1469,2194,Cairo City G'zzz,Lethal Grinders,1,13,5
13432,7992,Split,1469,2194,Cairo City G'zzz,Lethal Grinders,1,13,6
12321,7328,Bind,2034,324,VISU Gaming,Wave Esports,2,11,13
12322,7328,Haven,2034,324,VISU Gaming,Wave Esports,2,6,13
12323,7328,Icebox,2034,324,VISU Gaming,Wave Esports,1,13,9
12324,7328,Split,2034,324,VISU Gaming,Wave Esports,2,10,13
12424,7417,Bind,353,548,B7 Warriors,Wygers,1,13,11
12425,7417,Ascent,353,548,B7 Warriors,Wygers,2,12,14
12426,7417,Split,353,548,B7 Warriors,Wygers,1,15,13
12494,7460,Haven,694,1700,Bren Esports,XcN Gaming,1,13,10
12495,7460,Split,694,1700,Bren Esports,XcN Gaming,1,13,4
12480,7448,Bind,694,799,Bren Esports,Velocity Gaming,1,13,7
12476,7444,Bind,1700,1737,XcN Gaming,InnerVoice,1,13,10
12497,7461,Bind,799,2107,Velocity Gaming,B Beasts,1,13,2
12449,7433,Icebox,2,188,Sentinels,Cloud9,1,13,3
12450,7434,Bind,120,1166,100 Thieves,Time In,1,13,7
12447,7431,Ascent,120,337,100 Thieves,FaZe Clan,1,13,10
12443,7427,Haven,106,188,TSM,Cloud9,1,13,9
12441,7425,Bind,120,427,100 Thieves,Envy,1,13,0
12263,7294,Ascent,1066,472,NerdTown eSport,BIG,2,11,13
12264,7294,Split,1066,472,NerdTown eSport,BIG,1,13,8
12265,7294,Haven,1066,472,NerdTown eSport,BIG,2,9,13
12413,7412,Haven,1035,353,Cream Real Betis,B7 Warriors,1,13,9
12414,7412,Bind,1035,353,Cream Real Betis,B7 Warriors,2,4,13
12415,7412,Ascent,1035,353,Cream Real Betis,B7 Warriors,2,6,13
12470,7442,Bind,1341,2105,Team Singularity,Team Influencer,2,4,13
12471,7442,Split,1341,2105,Team Singularity,Team Influencer,1,13,7
12472,7442,Haven,1341,2105,Team Singularity,Team Influencer,2,13,15
13416,7987,Ascent,1466,2193,Anubis Gaming,UnSigned,1,13,8
13417,7987,Split,1466,2193,Anubis Gaming,UnSigned,1,13,9
13419,7988,Ascent,1469,1471,Cairo City G'zzz,Team RA'AD,2,9,13
13420,7988,Split,1469,1471,Cairo City G'zzz,Team RA'AD,1,13,9
13421,7988,Bind,1469,1471,Cairo City G'zzz,Team RA'AD,2,11,13
11936,7127,Bind,2106,2038,Team Mixwell,Team ScreaM,1,13,11
11937,7127,Ascent,2106,2038,Team Mixwell,Team ScreaM,1,13,9
12260,7293,Bind,1066,1259,NerdTown eSport,Dreamwalker,1,13,1
12261,7293,Ascent,1066,1259,NerdTown eSport,Dreamwalker,2,9,13
12262,7293,Haven,1066,1259,NerdTown eSport,Dreamwalker,1,13,4
12315,7326,Haven,324,574,Wave Esports,SPARX Esports,1,14,12
12316,7326,Split,324,574,Wave Esports,SPARX Esports,1,13,10
12411,7410,Haven,353,4616,B7 Warriors,UCAM Esports Club,1,13,11
12412,7411,Bind,548,1791,Wygers,FTW Esports,1,13,6
12419,7414,Ascent,2499,4538,Movistar Riders,Team Queso,1,13,10
12598,7526,Ascent,2116,1347,Yes mies,Nasty Ninjas,1,13,6
12600,7528,Haven,1266,1489,Jeremiah,bTitans,1,13,1
12604,7532,Haven,2026,2121,Arbalest,VIIIJNIIIIIIIIIIIIIIIIII,1,13,6
11939,7128,Bind,2040,2041,Team gob b,Team Happy,1,13,2
11940,7128,Split,2040,2041,Team gob b,Team Happy,1,13,3
12410,7409,Ascent,1001,1791,Team Heretics,FTW Esports,1,13,1
11933,7126,Ascent,2038,2041,Team ScreaM,Team Happy,1,13,0
12257,7292,Haven,472,324,BIG,Wave Esports,1,13,8
12258,7292,Icebox,472,324,BIG,Wave Esports,1,15,13
12178,7224,Haven,1110,694,Alter Ego,Bren Esports,1,13,8
12179,7224,Bind,1110,694,Alter Ego,Bren Esports,1,13,4
10540,6406,Haven,1831,363,LDM Esports,Infinity Esports,2,14,16
10541,6406,Split,1831,363,LDM Esports,Infinity Esports,1,13,7
10542,6406,Bind,1831,363,LDM Esports,Infinity Esports,1,13,4
12433,7421,Icebox,2094,2095,Team ardiis,Team AsLanM4shadoW,1,13,6
12434,7421,Bind,2094,2095,Team ardiis,Team AsLanM4shadoW,1,13,6
12436,7422,Ascent,2095,2091,Team AsLanM4shadoW,Team Davidp,1,13,9
12387,7390,Ascent,2091,2087,Team Davidp,Team cNed,1,13,11
12385,7388,Ascent,2095,2090,Team AsLanM4shadoW,Team vakk,1,13,8
12254,7289,Haven,324,553,Wave Esports,RainbowMind,1,13,8
12256,7291,Haven,1259,2062,Dreamwalker,Kakaopulver,1,13,1
12380,7383,Ascent,2095,2083,Team AsLanM4shadoW,Team HyP,1,13,6
12381,7384,Ascent,2090,2088,Team vakk,Team ONSCREEN,1,13,8
12382,7385,Bind,2087,2092,Team cNed,Team nookyyy,1,13,3
13428,7991,Ascent,2196,2195,NOT SNP,Borderline,1,13,6
13429,7991,Split,2196,2195,NOT SNP,Borderline,1,13,7
12253,7288,Ascent,472,1456,BIG,PENTA,1,13,6
12371,7374,Split,2085,2087,Team Fearoth,Team cNed,1,13,7
12701,7602,Icebox,2125,2035,PffxD,ehehxd,1,14,12
13425,7990,Ascent,2194,2192,Lethal Grinders,Elite,1,13,8
13426,7990,Split,2194,2192,Lethal Grinders,Elite,1,13,6
12294,7315,Split,1341,4538,Team Singularity,Team Queso,1,13,2
12295,7315,Ascent,1341,4538,Team Singularity,Team Queso,1,13,5
12172,7222,Split,879,1106,Todak,Overtime Esports,2,7,13
12173,7222,Bind,879,1106,Todak,Overtime Esports,1,13,10
12174,7222,Haven,879,1106,Todak,Overtime Esports,2,10,13
12945,7746,Icebox,1920,2142,Las Venturas,EZPZ,1,13,3
12946,7746,Bind,1920,2142,Las Venturas,EZPZ,1,13,9
12163,7219,Haven,1934,497,ArkAngel,Attack All Around,2,9,13
12164,7219,Ascent,1934,497,ArkAngel,Attack All Around,1,13,8
12165,7219,Bind,1934,497,ArkAngel,Attack All Around,2,8,13
11536,6895,Haven,50,1001,need more DM,Team Heretics,2,5,13
11537,6895,Ascent,50,1001,need more DM,Team Heretics,1,13,9
11538,6895,Split,50,1001,need more DM,Team Heretics,2,3,13
11533,6894,Ascent,1001,547,Team Heretics,ex-Giants Gaming,1,13,7
11534,6894,Bind,1001,547,Team Heretics,ex-Giants Gaming,1,13,10
13404,7983,Ascent,1466,2192,Anubis Gaming,Elite,1,13,1
13405,7983,Split,1466,2192,Anubis Gaming,Elite,1,13,5
13407,7984,Ascent,2193,2194,UnSigned,Lethal Grinders,1,13,8
13408,7984,Split,2193,2194,UnSigned,Lethal Grinders,1,13,5
11530,6893,Haven,50,673,need more DM,Team Finest,1,14,12
11531,6893,Ascent,50,673,need more DM,Team Finest,1,13,6
12934,7743,Split,1919,879,Kingsmen,Todak,1,13,11
12935,7743,Ascent,1919,879,Kingsmen,Todak,2,8,13
12936,7743,Bind,1919,879,Kingsmen,Todak,2,0,13
12219,7248,Bind,516,277,FAV gaming,Crazy Raccoon,1,13,7
12220,7248,Ascent,516,277,FAV gaming,Crazy Raccoon,2,5,13
12221,7248,Icebox,516,277,FAV gaming,Crazy Raccoon,1,13,8
12757,7644,Ascent,726,729,MeT,TopHard Esports,1,13,7
12763,7644,Split,726,729,MeT,TopHard Esports,2,7,13
11524,6891,Ascent,1001,548,Team Heretics,Wygers,1,13,0
11525,6891,Bind,1001,548,Team Heretics,Wygers,1,13,6
11518,6889,Haven,1342,50,Axsor,need more DM,2,7,13
11519,6889,Ascent,1342,50,Axsor,need more DM,1,13,11
11520,6889,Split,1342,50,Axsor,need more DM,2,7,13
12216,7247,Haven,277,1732,Crazy Raccoon,Novagis Gaming,2,13,15
12217,7247,Ascent,277,1732,Crazy Raccoon,Novagis Gaming,1,13,4
12218,7247,Bind,277,1732,Crazy Raccoon,Novagis Gaming,1,13,2
12769,7648,Bind,652,777,Tek Gaming,Kaizen Esports,2,11,13
12770,7648,Split,652,777,Tek Gaming,Kaizen Esports,1,13,3
12160,7218,Ascent,1791,1253,FTW Esports,Eazy One Gaming,1,13,8
12161,7218,Haven,1791,1253,FTW Esports,Eazy One Gaming,2,6,13
12162,7218,Bind,1791,1253,FTW Esports,Eazy One Gaming,1,13,1
12157,7217,Haven,1317,4538,Team White,Team Queso,2,6,13
12158,7217,Split,1317,4538,Team White,Team Queso,1,13,6
12159,7217,Ascent,1317,4538,Team White,Team Queso,2,7,13
12210,7245,Haven,283,1732,Sengoku Gaming,Novagis Gaming,1,13,4
12211,7245,Bind,283,1732,Sengoku Gaming,Novagis Gaming,2,9,13
12212,7245,Split,283,1732,Sengoku Gaming,Novagis Gaming,2,10,13
12193,7234,Ascent,1731,263,Nester,AVALON Gaming,1,13,0
12195,7236,Split,513,183,BlackBird Ignis,SunSister Rapid,1,13,5
12303,7322,Ascent,641,1234,Entropiq Bravo,Team Sampi,1,13,9
12304,7322,Split,641,1234,Entropiq Bravo,Team Sampi,1,13,3
12154,7216,Bind,2499,1810,Movistar Riders,Grow uP eSports,1,13,2
12155,7216,Ascent,2499,1810,Movistar Riders,Grow uP eSports,1,13,6
12301,7320,Ascent,641,965,Entropiq Bravo,Květinky,1,13,4
12302,7321,Haven,1234,1010,Team Sampi,Inside Games,1,13,7
12297,7316,Haven,641,1082,Entropiq Bravo,Kamil Klein new chapter,1,13,7
12300,7319,Bind,1010,1250,Inside Games,Winfinity,1,13,8
12051,7160,Bind,724,363,E-Xolos LAZER,Infinity Esports,2,7,13
12052,7160,Ascent,724,363,E-Xolos LAZER,Infinity Esports,1,13,6
12053,7160,Haven,724,363,E-Xolos LAZER,Infinity Esports,1,13,9
12054,7160,Split,724,363,E-Xolos LAZER,Infinity Esports,1,13,10
11877,7095,Split,106,120,TSM,100 Thieves,2,13,15
11878,7095,Bind,106,120,TSM,100 Thieves,2,11,13
11879,7095,Ascent,106,120,TSM,100 Thieves,1,13,7
11880,7095,Haven,106,120,TSM,100 Thieves,2,7,13
11118,6687,Bind,243,203,Gamelanders Blue,paiN Gaming,1,13,5
11119,6687,Ascent,243,203,Gamelanders Blue,paiN Gaming,2,13,15
11120,6687,Icebox,243,203,Gamelanders Blue,paiN Gaming,1,13,6
11121,6687,Split,243,203,Gamelanders Blue,paiN Gaming,1,13,8
12132,7193,Haven,1982,685,DfuseTeam,HSDIRR,2,8,13
12133,7193,Split,1982,685,DfuseTeam,HSDIRR,1,13,11
12134,7193,Bind,1982,685,DfuseTeam,HSDIRR,1,14,12
11891,7101,Ascent,1001,668,Team Heretics,SUMN FC,1,13,1
11892,7101,Icebox,1001,668,Team Heretics,SUMN FC,2,7,13
11893,7101,Haven,1001,668,Team Heretics,SUMN FC,1,13,5
11894,7101,Bind,1001,668,Team Heretics,SUMN FC,1,13,11
11591,6941,Haven,108,1341,forZe,Team Singularity,1,13,11
11592,6941,Split,108,1341,forZe,Team Singularity,1,13,6
11593,6941,Icebox,108,1341,forZe,Team Singularity,2,8,13
11594,6941,Bind,108,1341,forZe,Team Singularity,2,14,16
11595,6941,Ascent,108,1341,forZe,Team Singularity,1,13,7
11983,7142,Haven,1110,1915,Alter Ego,NXL LIGAGAME,2,13,15
11984,7142,Ascent,1110,1915,Alter Ego,NXL LIGAGAME,2,5,13
11985,7142,Split,1110,1915,Alter Ego,NXL LIGAGAME,1,13,7
11986,7142,Icebox,1110,1915,Alter Ego,NXL LIGAGAME,1,13,4
11987,7142,Split,1110,1915,Alter Ego,NXL LIGAGAME,2,11,13
12069,7165,Split,1184,921,Futbolist,Oxygen Esports,1,15,13
12070,7165,Ascent,1184,921,Futbolist,Oxygen Esports,1,13,8
11797,7032,Haven,378,1208,EXO Clan,ORDER,1,13,5
11798,7032,Ascent,378,1208,EXO Clan,ORDER,1,13,8
11799,7032,Bind,378,1208,EXO Clan,ORDER,1,13,9
11470,6868,Bind,104,278,REJECT,DetonatioN Gaming White,1,13,10
11471,6868,Ascent,104,278,REJECT,DetonatioN Gaming White,1,13,7
12106,7183,Split,958,879,Reality Rift,Todak,2,14,16
12107,7183,Bind,958,879,Reality Rift,Todak,1,13,7
12108,7183,Haven,958,879,Reality Rift,Todak,2,6,13
11874,7094,Icebox,120,2,100 Thieves,Sentinels,1,14,12
11875,7094,Haven,120,2,100 Thieves,Sentinels,2,9,13
11876,7094,Bind,120,2,100 Thieves,Sentinels,1,13,9
12031,7156,Haven,368,721,Estral Esports,DKS Esports,1,14,12
12032,7156,Ascent,368,721,Estral Esports,DKS Esports,1,13,10
12033,7156,Bind,368,721,Estral Esports,DKS Esports,1,19,17
11112,6685,Ascent,243,838,Gamelanders Blue,B4 eSports,1,13,6
11113,6685,Bind,243,838,Gamelanders Blue,B4 eSports,1,13,10
11888,7100,Split,668,628,SUMN FC,FunPlus Phoenix,2,4,13
11889,7100,Haven,668,628,SUMN FC,FunPlus Phoenix,1,13,8
11890,7100,Bind,668,628,SUMN FC,FunPlus Phoenix,1,13,6
11588,6940,Icebox,1341,682,Team Singularity,Gambit Esports,2,11,13
11589,6940,Split,1341,682,Team Singularity,Gambit Esports,1,13,6
11590,6940,Bind,1341,682,Team Singularity,Gambit Esports,1,13,5
11585,6939,Haven,654,108,ROX TEAM,forZe,2,3,13
11586,6939,Bind,654,108,ROX TEAM,forZe,1,13,10
11587,6939,Icebox,654,108,ROX TEAM,forZe,2,8,13
12063,7163,Bind,397,1184,BBL Esports,Futbolist,1,13,11
12064,7163,Ascent,397,1184,BBL Esports,Futbolist,1,13,4
11980,7141,Ascent,1915,466,NXL LIGAGAME,BOOM Esports,1,13,7
11981,7141,Bind,1915,466,NXL LIGAGAME,BOOM Esports,1,14,12
12057,7161,Haven,1237,1452,Sangal Esports,Mod-Z,2,6,13
12058,7161,Ascent,1237,1452,Sangal Esports,Mod-Z,1,13,9
12059,7161,Split,1237,1452,Sangal Esports,Mod-Z,2,6,13
12097,7174,Ascent,617,958,Team SMG,Reality Rift,2,4,13
12098,7174,Split,617,958,Team SMG,Reality Rift,1,13,8
12099,7174,Bind,617,958,Team SMG,Reality Rift,1,14,12
11969,7138,Ascent,2045,2042,LT,LJG,1,13,7
11970,7138,Haven,2045,2042,LT,LJG,2,9,13
11971,7138,Split,2045,2042,LT,LJG,2,7,13
10992,6610,Ascent,1970,1057,TNL Esports,aNg DarkHorse,2,6,13
10993,6610,Haven,1970,1057,TNL Esports,aNg DarkHorse,1,13,11
10994,6610,Split,1970,1057,TNL Esports,aNg DarkHorse,1,14,12
12006,7149,Haven,694,1932,Bren Esports,Hashira,1,13,4
12007,7149,Bind,694,1932,Bren Esports,Hashira,1,13,8
12088,7170,Split,617,879,Team SMG,Todak,1,13,9
12089,7170,Ascent,617,879,Team SMG,Todak,1,13,3
10989,6609,Bind,198,651,DRX Vision Strikers,Cloud9 Korea,1,13,0
10990,6609,Icebox,198,651,DRX Vision Strikers,Cloud9 Korea,2,6,13
10991,6609,Bind,198,651,DRX Vision Strikers,Cloud9 Korea,1,13,7
12003,7148,Bind,1934,1926,ArkAngel,SE ATLAS,2,11,13
12096,7148,Ascent,1934,1926,ArkAngel,SE ATLAS,1,13,8
12005,7148,Icebox,1934,1926,ArkAngel,SE ATLAS,1,13,7
12079,7167,Haven,617,1920,Team SMG,Las Venturas,1,13,11
12080,7167,Bind,617,1920,Team SMG,Las Venturas,1,13,3
12041,7158,Bind,363,1995,Infinity Esports,Penguins of the night,1,13,3
12042,7158,Haven,363,1995,Infinity Esports,Penguins of the night,1,13,6
12043,7158,Split,363,1995,Infinity Esports,Penguins of the night,2,6,13
12044,7158,Ascent,363,1995,Infinity Esports,Penguins of the night,1,13,1
10858,6558,Haven,120,14,100 Thieves,T1,1,13,10
10859,6558,Bind,120,14,100 Thieves,T1,1,13,10
10861,6559,Bind,2,337,Sentinels,FaZe Clan,1,13,8
10862,6559,Split,2,337,Sentinels,FaZe Clan,1,13,5
11109,6684,Bind,203,1911,paiN Gaming,Imperial Esports,1,13,10
11110,6684,Haven,203,1911,paiN Gaming,Imperial Esports,2,10,13
11111,6684,Split,203,1911,paiN Gaming,Imperial Esports,1,13,4
12036,7157,Haven,721,367,DKS Esports,9z Team,1,18,16
12037,7157,Bind,721,367,DKS Esports,9z Team,1,14,12
12038,7157,Ascent,721,367,DKS Esports,9z Team,1,13,9
11482,6872,Bind,628,326,FunPlus Phoenix,nolpenki,1,13,10
11483,6872,Split,628,326,FunPlus Phoenix,nolpenki,1,13,7
11038,6632,Haven,1592,1594,Fox Gaming,Team Majesty,1,13,8
11039,6632,Ascent,1592,1594,Fox Gaming,Team Majesty,1,13,6
11040,6632,Bind,1592,1594,Fox Gaming,Team Majesty,2,6,13
12077,6632,Split,1592,1594,Fox Gaming,Team Majesty,1,13,6
11479,6871,Bind,668,241,SUMN FC,Purple Cobras,1,13,4
11480,6871,Haven,668,241,SUMN FC,Purple Cobras,1,13,8
11153,6700,Bind,1342,1341,Axsor,Team Singularity,2,5,13
11154,6700,Split,1342,1341,Axsor,Team Singularity,1,13,11
11155,6700,Ascent,1342,1341,Axsor,Team Singularity,2,7,13
10986,6608,Ascent,1057,614,aNg DarkHorse,T1 Korea,1,13,9
10987,6608,Icebox,1057,614,aNg DarkHorse,T1 Korea,2,5,13
10988,6608,Ascent,1057,614,aNg DarkHorse,T1 Korea,1,13,11
11963,7136,Haven,619,2042,Only One Word,LJG,2,13,15
11964,7136,Ascent,619,2042,Only One Word,LJG,1,13,6
11965,7136,Split,619,2042,Only One Word,LJG,2,9,13
12017,7152,Haven,935,2036,Anatolia Esports,Besiktas Esports,1,13,5
12018,7152,Bind,935,2036,Anatolia Esports,Besiktas Esports,1,13,10
12023,7154,Bind,1237,1184,Sangal Esports,Futbolist,1,14,12
12024,7154,Ascent,1237,1184,Sangal Esports,Futbolist,2,7,13
12025,7154,Split,1237,1184,Sangal Esports,Futbolist,2,7,13
11453,6863,Ascent,278,516,DetonatioN Gaming White,FAV gaming,1,13,11
11454,6863,Bind,278,516,DetonatioN Gaming White,FAV gaming,1,13,8
11785,7028,Haven,1208,1207,ORDER,Gravitas,1,13,9
11786,7028,Split,1208,1207,ORDER,Gravitas,2,14,16
11787,7028,Bind,1208,1207,ORDER,Gravitas,1,13,5
11960,7135,Ascent,2043,2045,Team Z,LT,2,4,13
11961,7135,Split,2043,2045,Team Z,LT,1,13,10
11962,7135,Haven,2043,2045,Team Z,LT,2,11,13
10983,6607,Haven,1970,1153,TNL Esports,PROPARTY,1,13,11
10984,6607,Split,1970,1153,TNL Esports,PROPARTY,2,10,13
10985,6607,Ascent,1970,1153,TNL Esports,PROPARTY,1,13,10
11782,7027,Bind,1352,591,Dire Wolves,Mindfreak,2,6,13
11783,7027,Haven,1352,591,Dire Wolves,Mindfreak,1,13,10
11784,7027,Split,1352,591,Dire Wolves,Mindfreak,2,11,13
10855,6557,Icebox,427,103,Envy,Immortals,1,13,5
10856,6557,Ascent,427,103,Envy,Immortals,1,13,11
