No,GameID,MatchID,Map,Team1ID,Team2ID,Team1,Team2,Winner,Team1_Eco,Team1_SemiEco,Team1_SemiBuy,Team1_FullBuy,Team1_TotalRounds,Team2_Eco,Team2_SemiEco,Team2_SemiBuy,Team2_FullBuy,Team2_TotalRounds
14936,2483,1624,Haven,103,17,Immortals,Gen.G,1,,,,,13,,,,,4
14937,2484,1624,Ascent,103,17,Immortals,Gen.G,2,,,,,13,,,,,15
14938,2485,1624,Bind,103,17,Immortals,Gen.G,1,,,,,13,,,,,4
14939,2486,1625,Split,14,106,T1,TSM,1,,,,,13,,,,,11
14940,2487,1625,Bind,14,106,T1,TSM,2,,,,,9,,,,,13
14941,2488,1625,Ascent,14,106,T1,TSM,2,,,,,5,,,,,13
14942,2477,1622,Split,188,427,Cloud9,Envy,2,,,,,12,,,,,14
14943,2478,1622,Ascent,188,427,Cloud9,Envy,1,,,,,13,,,,,8
14944,2479,1622,Bind,188,427,Cloud9,Envy,2,,,,,6,,,,,13
14945,2480,1623,Bind,2,337,Sentinels,FaZe Clan,1,,,,,13,,,,,5
14946,2481,1623,Ascent,2,337,Sentinels,FaZe Clan,1,,,,,13,,,,,8
14947,2456,1610,Ascent,106,468,TSM,Renegades,1,,,,,13,,,,,9
14948,2457,1610,Haven,106,468,TSM,Renegades,1,,,,,13,,,,,6
14949,2474,1616,Bind,216,337,China Nguyen,FaZe Clan,2,,,,,3,,,,,13
14950,2475,1616,Ascent,216,337,China Nguyen,FaZe Clan,1,,,,,13,,,,,6
14951,2476,1616,Split,216,337,China Nguyen,FaZe Clan,2,,,,,6,,,,,13
14952,2465,1613,Bind,427,470,Envy,Complexity,1,,,,,13,,,,,11
14953,2466,1613,Ascent,427,470,Envy,Complexity,2,,,,,9,,,,,13
14954,2467,1613,Split,427,470,Envy,Complexity,1,,,,,13,,,,,10
14955,2447,1607,Split,17,315,Gen.G,Lemonade Stand,1,,,,,13,,,,,5
14956,2448,1607,Bind,17,315,Gen.G,Lemonade Stand,2,,,,,6,,,,,13
14957,2449,1607,Ascent,17,315,Gen.G,Lemonade Stand,1,,,,,13,,,,,11
14958,2453,1609,Haven,106,188,TSM,Cloud9,1,,,,,13,,,,,5
14959,2454,1609,Split,106,188,TSM,Cloud9,2,,,,,10,,,,,13
14960,2455,1609,Bind,106,188,TSM,Cloud9,2,,,,,6,,,,,13
14961,2468,1614,Ascent,337,120,FaZe Clan,100 Thieves,2,,,,,6,,,,,13
14962,2469,1614,Bind,337,120,FaZe Clan,100 Thieves,1,,,,,13,,,,,11
14963,2470,1614,Haven,337,120,FaZe Clan,100 Thieves,1,,,,,13,,,,,9
14964,2462,1612,Bind,14,427,T1,Envy,1,,,,,13,,,,,11
14965,2463,1612,Ascent,14,427,T1,Envy,1,,,,,13,,,,,6
14966,2441,1605,Split,315,473,Lemonade Stand,Built By Gamers,1,,,,,13,,,,,9
14967,2442,1605,Haven,315,473,Lemonade Stand,Built By Gamers,1,,,,,13,,,,,7
14971,2433,1599,Ascent,103,120,Immortals,100 Thieves,1,,,,,13,,,,,1
14972,2434,1599,Bind,103,120,Immortals,100 Thieves,1,,,,,13,,,,,7
14973,2424,1596,Bind,14,190,T1,MIXUP,1,,,,,13,,,,,9
14974,2425,1596,Ascent,14,190,T1,MIXUP,1,,,,,13,,,,,5
14975,2427,1597,Ascent,427,470,Envy,Complexity,1,,,,,13,,,,,3
14976,2428,1597,Haven,427,470,Envy,Complexity,2,,,,,8,,,,,13
14977,2429,1597,Split,427,470,Envy,Complexity,1,,,,,13,,,,,4
14978,2418,1594,Haven,106,572,TSM,Bloom,2,,,,,11,,,,,13
14979,2419,1594,Split,106,572,TSM,Bloom,1,,,,,13,,,,,7
14980,2420,1594,Ascent,106,572,TSM,Bloom,1,,,,,13,,,,,10
14981,2421,1595,Ascent,188,468,Cloud9,Renegades,1,,,,,13,,,,,8
14982,2422,1595,Haven,188,468,Cloud9,Renegades,1,,,,,13,,,,,6
14983,2401,1580,Ascent,17,473,Gen.G,Built By Gamers,1,,,,,13,,,,,7
14984,2402,1580,Bind,17,473,Gen.G,Built By Gamers,1,,,,,13,,,,,8
14985,2404,1581,Ascent,2,315,Sentinels,Lemonade Stand,1,,,,,13,,,,,3
14986,2405,1581,Split,2,315,Sentinels,Lemonade Stand,1,,,,,13,,,,,5
14987,2438,1602,Haven,529,504,Rix.GG,Totem Providence,1,2.0,0.0,4.0,15.0,13,4.0,1.0,3.0,13.0,8
14988,2396,1575,Haven,408,577,Team123,NVM,1,3.0,1.0,1.0,15.0,13,3.0,1.0,3.0,13.0,7
14989,2235,1447,Ascent,521,249,Les Farmers,Falkol eSports,1,,,,,13,,,,,8
14990,2236,1447,Bind,521,249,Les Farmers,Falkol eSports,2,,,,,10,,,,,13
14991,2237,1447,Split,521,249,Les Farmers,Falkol eSports,2,,,,,9,,,,,13
14992,2232,1446,Bind,526,528,FAKEZIN,MIRONGA VIRUS,2,,,,,6,,,,,13
14993,2233,1446,Haven,526,528,FAKEZIN,MIRONGA VIRUS,1,,,,,13,,,,,6
14994,2234,1446,Split,526,528,FAKEZIN,MIRONGA VIRUS,1,,,,,13,,,,,10
14995,2413,1588,TBD,575,108,Eloquence,forZe,1,,,,,13,,,,,11
14996,1840,1201,Haven,106,17,TSM,Gen.G,1,,,,,13,,,,,3
14997,2372,1201,Ascent,106,17,TSM,Gen.G,1,,,,,13,,,,,3
14998,1833,1196,Bind,103,473,Immortals,Built By Gamers,1,,,,,13,,,,,1
14999,2258,1461,Haven,257,377,G2 Esports,bonk,1,,,,,13,,,,,9
15000,2259,1461,Ascent,257,377,G2 Esports,bonk,1,,,,,13,,,,,8
15001,2260,1461,Bind,257,377,G2 Esports,bonk,1,,,,,13,,,,,5
15002,2341,1539,Haven,279,282,Absolute JUPITER,SCARZ,1,,,,,13,,,,,5
15003,2342,1539,Split,279,282,Absolute JUPITER,SCARZ,1,,,,,13,,,,,5
15004,2339,1537,Bind,282,280,SCARZ,LAG Gaming,1,,,,,13,,,,,9
15005,2340,1538,Split,279,513,Absolute JUPITER,BlackBird Ignis,1,,,,,13,,,,,7
15006,1834,1197,Ascent,17,470,Gen.G,Complexity,1,,,,,13,,,,,7
15007,2356,1533,Bind,279,278,Absolute JUPITER,DetonatioN Gaming White,1,,,,,13,,,,,11
15008,1443,953,Bind,2,103,Sentinels,Immortals,1,,,,,13,,,,,11
15009,2350,953,Ascent,2,103,Sentinels,Immortals,2,,,,,11,,,,,13
15010,2351,953,Split,2,103,Sentinels,Immortals,1,,,,,13,,,,,10
15011,1444,954,Haven,106,17,TSM,Gen.G,1,,,,,13,,,,,9
15012,2352,954,Ascent,106,17,TSM,Gen.G,1,,,,,13,,,,,8
15013,1446,956,Bind,473,4075,Built By Gamers,T1 Academy,1,,,,,13,,,,,4
15014,1439,949,Ascent,2,468,Sentinels,Renegades,1,,,,,13,,,,,10
15015,2346,949,Bind,2,468,Sentinels,Renegades,2,,,,,11,,,,,13
15016,2347,949,Split,2,468,Sentinels,Renegades,1,,,,,13,,,,,4
15017,1440,950,Bind,103,470,Immortals,Complexity,1,,,,,13,,,,,4
15018,2348,950,Ascent,103,470,Immortals,Complexity,1,,,,,13,,,,,10
15019,1441,951,Ascent,17,4075,Gen.G,T1 Academy,1,,,,,13,,,,,8
15020,2355,951,Haven,17,4075,Gen.G,T1 Academy,1,,,,,13,,,,,7
15021,2354,951,Split,17,4075,Gen.G,T1 Academy,2,,,,,11,,,,,13
15022,1442,952,Haven,106,473,TSM,Built By Gamers,1,,,,,13,,,,,4
15023,2345,952,Bind,106,473,TSM,Built By Gamers,1,,,,,13,,,,,5
15024,2316,1514,Bind,106,564,TSM,Team Crushed,1,,,,,13,,,,,3
15025,2322,1520,Bind,2,565,Sentinels,big pizza,1,,,,,13,,,,,5
15026,2313,1511,Bind,106,470,TSM,Complexity,1,,,,,13,,,,,7
15027,2325,1523,Ascent,17,468,Gen.G,Renegades,1,,,,,13,,,,,3
15028,2314,1512,Haven,564,196,Team Crushed,Oxygen Supremacy ,1,,,,,13,,,,,5
15029,2331,1529,Ascent,103,473,Immortals,Built By Gamers,1,,,,,13,,,,,8
15030,2311,1509,Ascent,470,564,Complexity,Team Crushed,1,,,,,13,,,,,5
15031,2312,1510,Haven,106,196,TSM,Oxygen Supremacy ,1,,,,,13,,,,,8
15032,2329,1527,Ascent,473,502,Built By Gamers,Shiba,1,,,,,13,,,,,5
15033,2266,1463,Haven,3,377,Ninjas in Pyjamas,bonk,2,,,,,10,,,,,13
15034,2267,1463,Bind,3,377,Ninjas in Pyjamas,bonk,1,,,,,13,,,,,4
15035,2268,1463,Ascent,3,377,Ninjas in Pyjamas,bonk,2,,,,,9,,,,,13
15036,2263,1462,Haven,257,397,G2 Esports,BBL Esports,1,,,,,13,,,,,9
15037,2264,1462,Ascent,257,397,G2 Esports,BBL Esports,1,,,,,13,,,,,7
15038,2249,1457,Ascent,3,323,Ninjas in Pyjamas,THOSE GUYS,1,,,,,13,,,,,11
15039,2250,1457,Haven,3,323,Ninjas in Pyjamas,THOSE GUYS,2,,,,,10,,,,,13
15040,2251,1457,Split,3,323,Ninjas in Pyjamas,THOSE GUYS,1,,,,,13,,,,,7
15041,2255,1459,Ascent,257,80,G2 Esports,DREAMCHASERS,1,,,,,13,,,,,5
15042,2256,1459,Haven,257,80,G2 Esports,DREAMCHASERS,1,,,,,13,,,,,7
15043,2241,1451,Ascent,397,529,BBL Esports,Rix.GG,1,3.0,0.0,3.0,11.0,13,3.0,3.0,4.0,7.0,4
15044,2238,1448,Ascent,257,547,G2 Esports,ex-Giants Gaming,1,2.0,2.0,5.0,12.0,13,4.0,3.0,0.0,14.0,8
15045,2242,1452,Ascent,3,108,Ninjas in Pyjamas,forZe,1,,,,,15,,,,,13
15046,2297,1490,Haven,257,59,G2 Esports,G.Gang,1,3.0,0.0,4.0,11.0,13,3.0,1.0,4.0,10.0,5
15047,2244,1454,Haven,108,20,forZe,StartedFromCS,1,3.0,1.0,4.0,12.0,13,3.0,1.0,5.0,11.0,7
15048,2290,1483,Bind,25,546,fish123,Project D,1,,,,,13,,,,,6
15049,2301,1495,Split,109,541,FABRIKEN,GoodVibes,1,,,,,13,,,,,8
15050,2302,1496,Split,397,50,BBL Esports,need more DM,1,2.0,1.0,4.0,11.0,13,4.0,1.0,4.0,9.0,5
15052,2278,1471,Bind,96,536,PartyParrots,BAG8,1,3.0,0.0,2.0,11.0,13,3.0,4.0,2.0,7.0,3
15053,2279,1472,Bind,537,538,Mandatory,Pendragon Cyber,1,,,,,13,,,,,8
15054,2280,1473,Bind,80,539,DREAMCHASERS,WanteD,1,,,,,13,,,,,10
15056,2300,1493,Bind,25,544,fish123,DualMedia Esports,1,,,,,13,,,,,2
15057,2309,1505,Bind,545,560,ISOL-BULIL,GRANIT GAMING,1,2.0,0.0,3.0,10.0,13,3.0,3.0,5.0,4.0,2
15058,2136,1354,Bind,280,501,LAG Gaming,LEGENDs,1,,,,,13,,,,,7
15059,2134,1352,Ascent,501,500,LEGENDs,KappaPride,1,,,,,13,,,,,10
15060,2231,1445,Bind,249,527,Falkol eSports,Galaxy,1,,,,,13,,,,,3
15061,2213,1427,Bind,526,519,FAKEZIN,LOVEBUG,1,,,,,13,,,,,10
15062,2214,1428,Haven,425,422,Team oNe,NOTRAB,1,,,,,14,,,,,12
15063,2215,1429,Haven,528,421,MIRONGA VIRUS,Only-Esports,1,,,,,13,,,,,6
15064,2194,1399,Bind,453,419,Vincit Gaming,TERROR.NET,2,,,,,2,,,,,13
15065,2195,1399,Split,453,419,Vincit Gaming,TERROR.NET,1,,,,,13,,,,,8
15066,2196,1399,Ascent,453,419,Vincit Gaming,TERROR.NET,2,,,,,4,,,,,13
15067,1975,1270,Ascent,2,188,Sentinels,Cloud9,1,,,,,13,,,,,11
15068,1976,1270,Haven,2,188,Sentinels,Cloud9,2,,,,,6,,,,,13
15069,1977,1270,Bind,2,188,Sentinels,Cloud9,1,,,,,13,,,,,11
15070,1978,1270,Split,2,188,Sentinels,Cloud9,1,,,,,13,,,,,7
15071,2191,1398,Split,419,249,TERROR.NET,Falkol eSports,1,,,,,13,,,,,3
15072,2210,1398,Bind,419,249,TERROR.NET,Falkol eSports,2,,,,,13,,,,,15
15073,2211,1398,Haven,419,249,TERROR.NET,Falkol eSports,1,,,,,13,,,,,8
15074,2182,1394,Haven,99,377,Exceptis,bonk,1,,,,,13,,,,,11
15075,2183,1394,Split,99,377,Exceptis,bonk,2,,,,,10,,,,,13
15076,2184,1394,Ascent,99,377,Exceptis,bonk,1,,,,,13,,,,,10
15077,2178,1391,Ascent,110,77,FishkaVTom,DPE,1,,,,,13,,,,,3
15078,2175,1390,Ascent,110,400,FishkaVTom,flawless,2,,,,,11,,,,,13
15079,2176,1390,Haven,110,400,FishkaVTom,flawless,1,,,,,13,,,,,11
15080,2177,1390,Bind,110,400,FishkaVTom,flawless,2,,,,,8,,,,,13
15081,1835,1198,Haven,50,377,need more DM,bonk,2,,,,,11,,,,,13
15082,1836,1198,Ascent,50,377,need more DM,bonk,1,,,,,13,,,,,10
15083,1837,1198,Split,50,377,need more DM,bonk,2,,,,,9,,,,,13
15084,2173,1388,Haven,77,494,DPE,Team666,1,,,,,13,,,,,11
