No,MatchID,Date,Patch,EventID,EventName,EventStage,Team1ID,Team2ID,Team1,Team2,Team1_MapScore,Team2_MapScore
7160,1819,2020-08-17 06:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",84,Cyber Games Arena Pacific Open,Group Stage: Group C,619,620,Only One Word,Superdomineering,1,0
7161,1815,2020-08-17 05:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",84,Cyber Games Arena Pacific Open,Group Stage: Group B,623,496,Sharper Esport,ahq e-Sports Club,1,0
7162,1808,2020-08-17 04:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",84,Cyber Games Arena Pacific Open,Group Stage: Group A,625,497,MOTV,Attack All Around,1,0
7163,1809,2020-08-17 04:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",84,Cyber Games Arena Pacific Open,Group Stage: Group A,497,466,Attack All Around,BOOM Esports,1,0
7164,1807,2020-08-17 03:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",84,Cyber Games Arena Pacific Open,Group Stage: Group A,625,621,MOTV,KILOISDEAD,1,0
7165,1840,2020-08-16 22:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",83,Rivals Contenders,Tournament: Group A,419,455,TERROR.NET,Question Mark,1,0
7166,1897,2020-08-16 21:45:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",57,Knights Invitational Gauntlet Series,Playoffs: Lower Final,106,188,TSM,Cloud9,1,0
7167,1842,2020-08-16 20:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",83,Rivals Contenders,Tournament: Group B,526,249,FAKEZIN,Falkol eSports,1,0
7168,1892,2020-08-16 19:15:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",57,Knights Invitational Gauntlet Series,Playoffs: Upper Final,17,106,Gen.G,TSM,1,0
7170,1888,2020-08-16 18:05:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",57,Knights Invitational Gauntlet Series,Playoffs: Upper Semifinals,106,103,TSM,Immortals,1,0
7171,1753,2020-08-16 17:30:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",82,Allied Esports Odyssey,Playoffs: Grand Final,257,628,G2 Esports,FunPlus Phoenix,2,0
7172,1884,2020-08-16 16:55:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",57,Knights Invitational Gauntlet Series,Playoffs: Upper Quarterfinals,106,468,TSM,Renegades,1,0
7173,1886,2020-08-16 16:55:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",57,Knights Invitational Gauntlet Series,Playoffs: Upper Quarterfinals,17,470,Gen.G,Complexity,1,0
7174,1873,2020-08-16 15:45:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",57,Knights Invitational Gauntlet Series,Group Stage: Group A,106,483,TSM,Morning Light,1,0
7175,1874,2020-08-16 15:15:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",57,Knights Invitational Gauntlet Series,Group Stage: Group A,485,637,Homeless,Rise,1,0
7176,1875,2020-08-16 15:15:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",57,Knights Invitational Gauntlet Series,Group Stage: Group B,103,423,Immortals,Mamba Mode Gaming,1,0
7177,1867,2020-08-16 14:10:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",57,Knights Invitational Gauntlet Series,Group Stage: Group B,427,103,Envy,Immortals,1,0
7180,1871,2020-08-16 14:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",57,Knights Invitational Gauntlet Series,Group Stage: Group D,188,302,Cloud9,Spot Up,1,0
7182,1862,2020-08-16 13:10:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",57,Knights Invitational Gauntlet Series,Group Stage: Group C,17,14,Gen.G,T1,1,0
7183,1864,2020-08-16 13:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",57,Knights Invitational Gauntlet Series,Group Stage: Group D,188,642,Cloud9,Luminosity,1,0
7184,1748,2020-08-16 12:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",82,Allied Esports Odyssey,Playoffs: Upper Semifinals,474,3,Team Liquid,Ninjas in Pyjamas,1,0
7185,1853,2020-08-16 02:45:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",87,GALLERIA GLOBAL CHALLENGE 2020,Playoffs: Grand Final,279,104,Absolute JUPITER,REJECT,2,1
7186,1847,2020-08-16 00:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",87,GALLERIA GLOBAL CHALLENGE 2020,Playoffs: Lower Final,104,204,REJECT,CYCLOPS athlete gaming,2,0
7187,1805,2020-08-15 21:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",83,Rivals Contenders,Tournament: Group B,249,590,Falkol eSports,Fox Wizards,1,0
7188,1799,2020-08-15 19:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",83,Rivals Contenders,Tournament: Group A,581,417,Liberty ,Black Dragons,1,0
7189,1747,2020-08-15 16:25:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",82,Allied Esports Odyssey,Group Stage: Round 5,257,474,G2 Esports,Team Liquid,1,1
7190,1746,2020-08-15 14:10:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",82,Allied Esports Odyssey,Group Stage: Round 5,3,628,Ninjas in Pyjamas,FunPlus Phoenix,1,1
7191,1833,2020-08-14 21:25:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",87,GALLERIA GLOBAL CHALLENGE 2020,Playoffs: Upper Semifinals,104,204,REJECT,CYCLOPS athlete gaming,2,0
7192,1798,2020-08-14 19:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",83,Rivals Contenders,Tournament: Group B,249,639,Falkol eSports,no org,1,0
7193,1845,2020-08-14 14:30:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",87,GALLERIA GLOBAL CHALLENGE 2020,Playoffs: Lower Round 1,204,280,CYCLOPS athlete gaming,LAG Gaming,2,0
7194,1743,2020-08-14 13:35:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",82,Allied Esports Odyssey,Group Stage: Round 4,257,547,G2 Esports,ex-Giants Gaming,1,1
7195,1742,2020-08-14 12:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",82,Allied Esports Odyssey,Group Stage: Round 4,628,397,FunPlus Phoenix,BBL Esports,2,0
7196,1741,2020-08-13 15:30:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",82,Allied Esports Odyssey,Group Stage: Round 3,257,3,G2 Esports,Ninjas in Pyjamas,2,0
7198,1347,2020-08-13 10:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",69,AfreecaTV Asia Invitational Summer,Tournament: Semifinals,497,280,Attack All Around,LAG Gaming,1,0
7199,1346,2020-08-13 07:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",69,AfreecaTV Asia Invitational Summer,Tournament: Semifinals,496,501,ahq e-Sports Club,LEGENDs,1,0
7200,1795,2020-08-12 21:30:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",85,KombatKlub League - Season 1,Group Stage: Group B,635,634,Hazmat.gg,30% BF,1,0
7201,1792,2020-08-12 19:30:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",85,KombatKlub League - Season 1,Group Stage: Group B,636,635,DETONA Gaming,Hazmat.gg,1,0
7203,1770,2020-08-12 06:30:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",71,Clan Masters,Clan Masters: Quarterfinals,567,614,VAC Kimchi,T1 Korea,2,0
7204,1729,2020-08-11 16:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",82,Allied Esports Odyssey,Group Stage: Round 1,474,628,Team Liquid,FunPlus Phoenix,1,1
7205,1728,2020-08-11 14:10:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",82,Allied Esports Odyssey,Group Stage: Round 1,257,397,G2 Esports,BBL Esports,2,0
7207,1634,2020-08-09 17:10:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Playoffs: Lower Bracket Final,2,103,Sentinels,Immortals,2,0
7208,1722,2020-08-09 17:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",80,Logitech G Beyond,Playoffs: Grand Final,110,355,FishkaVTom,Lankräm,2,0
7209,1715,2020-08-09 14:05:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",82,Allied Esports Odyssey,Qualifier #2: Grand Final,397,377,BBL Esports,bonk,2,0
7210,1720,2020-08-09 14:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",80,Logitech G Beyond,Playoffs: Semifinals,477,355,looking4org,Lankräm,1,2
7211,2333,2020-08-09 14:00:00,Patch 1.06Nerfs to shotguns and blinding effects ,105,Guardianes GG Series,#3: Grand Final,647,756,Team 28,ehehxd,1,0
7212,1721,2020-08-09 13:30:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",80,Logitech G Beyond,Playoffs: Semifinals,110,529,FishkaVTom,Rix.GG,2,1
7213,1633,2020-08-08 23:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Playoffs: Lower Round 3,103,17,Immortals,Gen.G,2,0
7214,1650,2020-08-08 21:30:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",83,Rivals Contenders,Tournament: Group A,520,582,Virtue Gaming,Peaky Blankers,1,0
7215,1652,2020-08-08 20:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",83,Rivals Contenders,Tournament: Group B,526,583,FAKEZIN,Furacão RED,1,0
7216,1630,2020-08-08 19:15:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Playoffs: Lower Round 2,103,188,Immortals,Cloud9,2,1
7217,1628,2020-08-08 17:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Playoffs: Upper Semifinals,106,103,TSM,Immortals,2,0
7218,1629,2020-08-08 17:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Playoffs: Upper Semifinals,2,427,Sentinels,Envy,2,1
7219,1656,2020-08-08 13:30:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",82,Allied Esports Odyssey,Qualifier #1: Grand Final,610,655,ZyppanGoKill,Project SW,2,1
7220,2319,2020-08-08 11:00:00,Patch 1.06Nerfs to shotguns and blinding effects ,105,Guardianes GG Series,#3: Round of 16,747,748,YkarY eSports,The Dog King Neru,1,0
7221,2321,2020-08-08 11:00:00,Patch 1.06Nerfs to shotguns and blinding effects ,105,Guardianes GG Series,#3: Round of 16,749,750,Law Firm,OkerGG,1,0
7222,2323,2020-08-08 11:00:00,Patch 1.06Nerfs to shotguns and blinding effects ,105,Guardianes GG Series,#3: Round of 16,752,753,VERITAS VINCIT,Pushing Gaming,1,0
7223,2326,2020-08-08 11:00:00,Patch 1.06Nerfs to shotguns and blinding effects ,105,Guardianes GG Series,#3: Round of 16,756,700,ehehxd,COMETA TEAM,1,0
7224,1627,2020-08-07 22:50:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Playoffs: Lower Round 1,188,337,Cloud9,FaZe Clan,2,1
7225,1624,2020-08-07 20:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Playoffs: Upper Quarterfinals,103,17,Immortals,Gen.G,2,1
7226,1625,2020-08-07 19:30:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Playoffs: Upper Quarterfinals,14,106,T1,TSM,1,2
7227,1622,2020-08-07 17:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Playoffs: Upper Quarterfinals,188,427,Cloud9,Envy,1,2
7228,1623,2020-08-07 17:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Playoffs: Upper Quarterfinals,2,337,Sentinels,FaZe Clan,2,0
7229,1610,2020-08-06 23:15:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Group Stage: Group B,106,468,TSM,Renegades,2,0
7230,1616,2020-08-06 23:15:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Group Stage: Group D,216,337,China Nguyen,FaZe Clan,1,2
7231,1613,2020-08-06 23:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Group Stage: Group C,427,470,Envy,Complexity,2,1
7232,1607,2020-08-06 22:15:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Group Stage: Group A,17,315,Gen.G,Lemonade Stand,2,1
7233,1609,2020-08-06 20:15:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Group Stage: Group B,106,188,TSM,Cloud9,1,2
7234,1614,2020-08-06 20:15:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Group Stage: Group D,337,120,FaZe Clan,100 Thieves,2,1
7235,1612,2020-08-06 20:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Group Stage: Group C,14,427,T1,Envy,2,0
7236,1605,2020-08-06 19:30:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Group Stage: Group A,315,473,Lemonade Stand,Built By Gamers,2,0
7238,1599,2020-08-06 17:45:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Group Stage: Group D,103,120,Immortals,100 Thieves,2,0
7239,1596,2020-08-06 17:30:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Group Stage: Group C,14,190,T1,MIXUP,2,0
7240,1597,2020-08-06 17:30:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Group Stage: Group C,427,470,Envy,Complexity,2,1
7241,1594,2020-08-06 17:15:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Group Stage: Group B,106,572,TSM,Bloom,2,1
7242,1595,2020-08-06 17:15:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Group Stage: Group B,188,468,Cloud9,Renegades,2,0
7243,1580,2020-08-06 17:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Group Stage: Group A,17,473,Gen.G,Built By Gamers,2,0
7244,1581,2020-08-06 17:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",77,FaZe Clan Invitational,Group Stage: Group A,2,315,Sentinels,Lemonade Stand,2,0
7245,1602,2020-08-06 11:50:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",81,GLX Elite Series,EU Battle #2: Group B,529,504,Rix.GG,Totem Providence,1,0
7246,1575,2020-08-05 10:00:00,"Patch 1.05Added Killjoy, Deathmatch mode, Raze nerfs ",81,GLX Elite Series,EU Battle #2: Group A,408,577,Team123,NVM,1,0
7247,1447,2020-08-04 21:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",76,GLL Orbital Strike Cup,Tournament: Semifinals,521,249,Les Farmers,Falkol eSports,1,2
7248,1446,2020-08-04 18:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",76,GLL Orbital Strike Cup,Tournament: Semifinals,526,528,FAKEZIN,MIRONGA VIRUS,2,1
7249,1588,2020-08-03 09:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",81,GLX Elite Series,EU Battle #1: Quarterfinals,575,108,Poco Loco(Eloquence),forZe,1,0
7250,1201,2020-08-02 18:30:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Lower Bracket Final,106,17,TSM,Gen.G,2,0
7251,1196,2020-08-02 15:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Lower Round 2,103,473,Immortals,Built By Gamers,1,0
7252,1461,2020-08-02 13:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Grand Final,257,377,G2 Esports,bonk,3,0
7253,1539,2020-08-02 07:10:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",45,RAGE Japan Tournament,Tournament: Grand Final,279,282,Absolute JUPITER,SCARZ,2,0
7254,2815,2020-08-02 05:00:00,,134,Aorus South Asia Cup,Tournament: Group Stage,799,871,Velocity Gaming,G5,2,0
7255,2818,2020-08-02 05:00:00,,134,Aorus South Asia Cup,Tournament: Group Stage,794,870,GodSquad,Old Guys Club,2,0
7256,1537,2020-08-02 04:50:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",45,RAGE Japan Tournament,Tournament: Semifinals,282,280,SCARZ,LAG Gaming,1,0
7257,1538,2020-08-02 03:45:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",45,RAGE Japan Tournament,Tournament: Semifinals,279,513,Absolute JUPITER,BlackBird Ignis,1,0
7258,2814,2020-08-02 03:00:00,,134,Aorus South Asia Cup,Tournament: Group Stage,871,869,G5,Toxic Five,2,0
7259,2817,2020-08-02 03:00:00,,134,Aorus South Asia Cup,Tournament: Group Stage,870,795,Old Guys Club,Union Gaming,2,0
7260,1197,2020-08-02 00:30:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Lower Round 2,17,470,Gen.G,Complexity,1,0
7261,1533,2020-08-01 23:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",45,RAGE Japan Tournament,Tournament: Quarterfinals,279,278,Absolute JUPITER,DetonatioN Gaming White,1,0
7262,953,2020-08-01 22:31:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Upper Bracket Semifinals,2,103,Sentinels,Immortals,2,1
7263,954,2020-08-01 22:30:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Upper Bracket Semifinals,106,17,TSM,Gen.G,2,0
7264,956,2020-08-01 22:15:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Lower Round 1,473,4075,Built By Gamers,T1 Academy,1,0
7265,949,2020-08-01 19:51:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Upper Bracket Quarterfinals,2,468,Sentinels,Renegades,2,1
7266,950,2020-08-01 19:50:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Upper Bracket Quarterfinals,103,470,Immortals,Complexity,2,0
7267,951,2020-08-01 19:50:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Upper Bracket Quarterfinals,17,4075,Gen.G,T1 Academy,2,1
7268,952,2020-08-01 19:50:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Upper Bracket Quarterfinals,106,473,TSM,Built By Gamers,2,0
7269,1514,2020-08-01 18:25:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Group A,106,564,TSM,Team Crushed,1,0
7270,1520,2020-08-01 18:25:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Group B,2,565,Sentinels,big pizza,1,0
7271,1511,2020-08-01 17:30:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Group A,106,470,TSM,Complexity,1,0
7272,1523,2020-08-01 17:20:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Group C,17,468,Gen.G,Renegades,1,0
7273,1512,2020-08-01 17:15:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Group A,564,196,Team Crushed,Oxygen Supremacy ,1,0
7274,1529,2020-08-01 17:15:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Group D,103,473,Immortals,Built By Gamers,1,0
7275,1509,2020-08-01 16:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Group A,470,564,Complexity,Team Crushed,1,0
7276,1510,2020-08-01 16:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Group A,106,196,TSM,Oxygen Supremacy ,1,0
7277,1527,2020-08-01 16:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",52,30Bomb Summer Cup,Playoffs: Group D,473,502,Built By Gamers,Shiba,1,0
7278,1463,2020-08-01 14:40:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Semifinals,3,377,Ninjas in Pyjamas,bonk,1,2
7279,1462,2020-08-01 12:25:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Semifinals,257,397,G2 Esports,BBL Esports,2,0
7280,1457,2020-08-01 09:01:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Quarterfinals,3,323,Ninjas in Pyjamas,THOSE GUYS,2,1
7281,1459,2020-08-01 09:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Quarterfinals,257,80,G2 Esports,DREAMCHASERS,2,0
7282,1451,2020-07-31 17:30:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Round of 16,397,529,BBL Esports,Rix.GG,1,0
7283,1448,2020-07-31 17:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Round of 16,257,547,G2 Esports,ex-Giants Gaming,1,0
7284,1452,2020-07-31 17:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Round of 16,3,108,Ninjas in Pyjamas,forZe,1,0
7285,1490,2020-07-31 16:15:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Round of 32,257,59,G2 Esports,G.Gang,1,0
7286,1454,2020-07-31 16:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Round of 32,108,20,forZe,StartedFromCS,1,0
7287,1483,2020-07-31 15:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Round of 64,25,546,fish123,Project D,1,0
7288,1495,2020-07-31 15:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Round of 64,109,541,FABRIKEN,GoodVibes,1,0
7289,1496,2020-07-31 15:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Round of 64,397,50,BBL Esports,need more DM,1,0
7291,1471,2020-07-31 14:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Round of 128,96,536,PartyParrots,BAG8,1,0
7292,1472,2020-07-31 14:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Round of 128,537,538,Mandatory,Pendragon Cyber,1,0
7293,1473,2020-07-31 14:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Round of 128,80,539,DREAMCHASERS,WanteD,1,0
7294,1474,2020-07-31 14:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Round of 128,257,540,G2 Esports,10IQ,1,0
7296,1493,2020-07-31 14:00:00,"Patch 1.04Viper buffs, Brimstone and Raze ult nerfs ",68,Mandatory.gg Cup #2,Tournament: Round of 128,25,544,fish123,DualMedia Esports,1,0
